pov_ratio_guarantee,phase_out_rate,cost_b,adult_reach,spmu_reach,child_reach,gini,poverty_rate,deep_poverty_rate,child_poverty_rate,child_deep_poverty_rate,adult_poverty_rate,adult_deep_poverty_rate,poverty_gap,squared_poverty_gap,deep_poverty_gap
0.37,0.93,0.9466420639882367,263041.8433333333,187806.29666666666,55115.950000000004,0.48281928412073505,0.20176448464331728,0.04970295492779889,0.23513069011946378,0.04039561636523424,0.19304770866126691,0.05213445662483704,5587691113.123709,65254028442579.914,572900995.735579
0.37,0.9400000000000001,0.9422744652131145,259242.88333333333,186176.39,55115.950000000004,0.48284394701222827,0.20176448464331728,0.04970295492779889,0.23513069011946378,0.04039561636523424,0.19304770866126691,0.05213445662483704,5592058711.898831,65395097855493.64,577268594.5107012
0.37,0.9500000000000001,0.9380359206827267,255845.33000000002,184187.91666666666,55115.950000000004,0.4828679023987294,0.20176448464331728,0.04970295492779889,0.23513069011946378,0.04039561636523424,0.19304770866126691,0.05213445662483704,5596297256.429219,65532912028852.66,581507139.041089
0.37,0.96,0.9339101146844592,255845.33000000002,184187.91666666666,55115.950000000004,0.4828912279468063,0.20176448464331728,0.04970295492779889,0.23513069011946378,0.04039561636523424,0.19304770866126691,0.05213445662483704,5600423062.427486,65668495558331.016,585632945.0393565
0.37,0.97,0.9297843086861918,255845.33000000002,184187.91666666666,55115.950000000004,0.482914587908548,0.20176448464331728,0.04970295492779889,0.23513069011946378,0.04039561636523424,0.19304770866126691,0.05213445662483704,5604548868.425755,65804685275783.28,589758751.037624
0.37,0.98,0.9257881756851243,245746.75666666668,180588.33666666667,53500.64666666667,0.48293731859925604,0.20176448464331728,0.04970295492779889,0.23513069011946378,0.04039561636523424,0.19304770866126691,0.05213445662483704,5608545001.426822,65934998783408.39,593754884.0386915
0.37,0.99,0.9220493628877569,245746.75666666668,180588.33666666667,53500.64666666667,0.48295871315230054,0.20176448464331728,0.04970295492779889,0.23513069011946378,0.04039561636523424,0.19304770866126691,0.05213445662483704,5612283814.224189,66055057546950.03,597493696.8360589
0.37,1.0,0.918361024790108,244200.97,179828.22333333333,53500.64666666667,0.482979833228004,0.20176448464331728,0.04970295492779889,0.23513069011946378,0.04039561636523424,0.19304770866126691,0.05213445662483704,5615972152.321838,66174251433317.85,601182034.9337077
0.38,0.0,32.70595228900994,6660054.133333334,3712855.166666667,1739910.1600000001,0.44007299466926253,0.07495085550538261,0.01999056949959543,0.07041591158936619,0.011661906727414016,0.07613558986887914,0.022166396405266454,2202989721.1400557,23767178493314.848,302420570.0134754
0.38,0.01,30.35581205537938,6650455.156666666,3704658.0999999996,1739910.1600000001,0.43966933370330846,0.07572033576041139,0.02018736081230517,0.07150868257090545,0.011661906727414016,0.07682061182846041,0.02241459859205148,2224605268.430169,23927711437319.926,302739822.7630834
0.38,0.02,28.09956608548766,6616175.59,3684188.2333333334,1734573.2066666665,0.4394559659348817,0.07731697786486781,0.02018736081230517,0.07369639322833388,0.011661906727414016,0.07826283984558603,0.02241459859205148,2247150340.158687,24094302571395.457,303075936.5206914
0.38,0.03,25.96724639059898,6538482.006666666,3644982.12,1724924.52,0.43949610554602025,0.07801058636881,0.02018736081230517,0.07369639322833388,0.011661906727414016,0.07913765055283033,0.02241459859205148,2270013494.325066,24267158042354.324,303412050.27829945
0.38,0.04,23.963257899692238,6429927.106666667,3587587.3,1712242.9333333333,0.4397931752061651,0.07933751899345376,0.02018736081230517,0.07464768755646554,0.011661906727414016,0.08056271704778535,0.02241459859205148,2293440667.618246,24446391656030.15,303748164.0359074
0.38,0.05,22.11237362337204,6285158.096666667,3503154.6033333335,1684657.3466666667,0.4403739316512479,0.08023785496345333,0.020256791662996942,0.07650805564198403,0.011661906727414016,0.08121224880534504,0.02250216795034659,2317617192.7131653,24632259313917.977,304086843.94684875
0.38,0.06,20.404802557235712,6118580.223333334,3410583.2366666663,1655730.2433333334,0.4411945653392095,0.08141172146125407,0.020256791662996942,0.07650805564198403,0.011661906727414016,0.08269278281742094,0.02250216795034659,2342385931.4107733,24824996740750.66,304434622.03779006
0.38,0.07,18.833899230406722,5926090.246666667,3302015.09,1634465.65,0.442222745051477,0.08222799159771667,0.020256791662996942,0.07650805564198403,0.011661906727414016,0.0837222999748991,0.02250216795034659,2367803775.84855,25024777561594.844,304782400.1287314
0.38,0.08,17.38997702909446,5748846.42,3199020.66,1613703.3166666667,0.44340658702677554,0.08254470643606958,0.020256791662996942,0.07650805564198403,0.011661906727414016,0.08412175518653442,0.02250216795034659,2393546387.499037,25231772120775.78,305130178.21967274
0.38,0.09,16.060427714791818,5533229.5,3084234.7199999997,1581372.6933333334,0.4447160629297238,0.08392180197235821,0.020256791662996942,0.07808091271409859,0.011661906727414016,0.08544770887347743,0.02250216795034659,2419902844.5107017,25446105936768.22,305477956.3106141
0.38,0.1,14.849076405568058,5305722.303333333,2947314.0,1531106.3366666667,0.44611671513634393,0.08625391029836792,0.020256791662996942,0.08357326717758039,0.011661906727414016,0.08695421664840923,0.02250216795034659,2446962023.627483,25668019304240.516,305825734.4015554
0.38,0.11,13.759178860633567,5051078.716666667,2793593.126666667,1499756.3533333335,0.4475730070499074,0.08922079037028034,0.020256791662996942,0.08716225516686064,0.011661906727414016,0.08975857373411539,0.02250216795034659,2475490457.032924,25897972312962.67,306173512.4924967
0.38,0.12,12.772445106850077,4822320.73,2660791.38,1463061.2000000002,0.4490484978959038,0.09320352634768819,0.020256791662996942,0.0935824774615566,0.011661906727414016,0.09310452701825887,0.02250216795034659,2506051222.2241197,26136774683993.94,306521290.5834381
0.38,0.13,11.872541729802498,4614613.253333333,2536447.1366666667,1432998.58,0.45051938946278136,0.09459844894388297,0.020256791662996942,0.0945464927530128,0.011661906727414016,0.0946120222726518,0.02250216795034659,2538450368.3884816,26385221736470.688,306869068.67437947
0.38,0.14,11.045220728290976,4425895.52,2429634.8699999996,1391106.58,0.45197806448930783,0.09624439482934817,0.020256791662996942,0.0980815986498981,0.011661906727414016,0.09576443332612752,0.02250216795034659,2571585936.0163155,26643746256721.008,307216846.7653208
0.38,0.15,10.28144261925029,4234016.863333333,2323689.866666667,1360288.1133333333,0.4534090836717202,0.09803046472315005,0.020357391296974434,0.09991104943027632,0.011661906727414016,0.09753917015209045,0.02262904880092466,2605878172.830072,26912709404147.695,307577857.0757145
0.38,0.16,9.577607788578051,4014007.7733333334,2220080.33,1316589.4066666667,0.45481844333647575,0.09996301698564997,0.020734871869820426,0.10061198408849645,0.011661906727414016,0.09979347715411961,0.023105144530757165,2641807796.1682296,27192709887359.047,307959525.97302556
0.38,0.17,8.93654727416665,3808546.2666666666,2117043.7733333334,1271180.4700000002,0.45620176433299525,0.10477192155429513,0.020734871869820426,0.10992542281608378,0.011661906727414016,0.10342559177597074,0.023105144530757165,2679469308.707341,27484369564406.44,308346491.4374336
0.38,0.18,8.35064969516842,3627153.1366666667,2025748.62,1214336.6033333333,0.45754905216194913,0.10702274263000756,0.020734871869820426,0.11266724829056692,0.011661906727414016,0.10554814008919165,0.023105144530757165,2718926866.2378397,27788604958598.86,308733456.9018416
0.38,0.19,7.810196798618382,3464960.006666667,1940961.8066666666,1187642.3566666667,0.4588616389128552,0.10972791404976799,0.020923232987964988,0.11345360115221885,0.012129969208678376,0.10875459450719979,0.023220434884953685,2760418046.442096,28106184358417.13,309137422.3438496
0.38,0.2,7.305321078588454,3338364.5366666666,1876729.5899999999,1157831.6066666667,0.460140853473573,0.11163688248185918,0.021028672721881827,0.11541784816445157,0.012129969208678376,0.11064912165078297,0.02335342029051776,2803286358.3612785,28437831449736.57,309566140.7306576
0.38,0.21,6.835936035415028,3167935.11,1791855.61,1127569.7000000002,0.4613805599761835,0.1135824344027926,0.02132301683022075,0.11580095415194692,0.012598663906493501,0.1130028557725837,0.023602216066071616,2847540558.2845383,28784002863902.06,310033101.57479894
0.38,0.22,6.396901706002779,3060360.243333333,1736712.3066666666,1081850.2333333334,0.4625840785269514,0.11668262218422573,0.02132301683022075,0.12165991183514134,0.012598663906493501,0.11538232692242781,0.023602216066071616,2893838597.5529957,29145402535421.332,310519163.20827365
0.38,0.23,5.985644583381012,2929418.7133333334,1674653.9333333333,1049890.5266666666,0.4637583810263333,0.12044060998405325,0.02132301683022075,0.12563811149115117,0.012598663906493501,0.1190827853331162,0.023602216066071616,2942397699.6258316,29523015309943.492,311005224.84174824
0.38,0.24,5.598169782613786,2813028.6366666667,1607284.19,1001286.5833333333,0.4648946759103805,0.12454057701534167,0.02132301683022075,0.13223471645608798,0.012598663906493501,0.12253051656877423,0.023602216066071616,2993238881.435817,29917898775695.93,311491286.47522295
0.38,0.25,5.238771813409639,2684863.1799999997,1542434.7366666668,948968.7366666667,0.46598587899007965,0.12943210812569136,0.021405585435171105,0.1381903228076251,0.012598663906493501,0.12714406265286413,0.02370635535975423,3047097833.028517,30331248229259.03,311978492.5046976
0.38,0.26,4.902765698349362,2581742.9066666667,1481467.1133333333,901245.97,0.4670366744968831,0.13516688924909429,0.021405585435171105,0.14707089818936397,0.012598663906493501,0.13205701871572373,0.02370635535975423,3104956089.1636753,30764754978731.492,312482150.09363896
0.38,0.27,4.590803327193472,2459753.143333333,1418062.3966666667,864751.7366666667,0.46803880531015196,0.14070056118429025,0.021761757187278966,0.151671664472607,0.012598663906493501,0.13783440819279827,0.02415557543215965,3166688944.289013,31220486670187.434,313017147.47311354
0.38,0.28,4.301756467540136,2325253.506666667,1343183.5533333332,823806.9533333334,0.46898769176050426,0.14554643337039455,0.021761757187278966,0.15925233940431344,0.012598663906493501,0.14196582506256303,0.02415557543215965,3231681072.661804,31700353253692.457,313578741.1043216
0.38,0.29,4.035111855690226,2230271.366666666,1287331.6666666667,767687.55,0.46988791941652264,0.14847843829405993,0.021879210464326386,0.16039676056224264,0.012598663906493501,0.14536482846605892,0.02430371286671824,3299128701.6820493,32205874234010.09,314156297.9774629
0.38,0.3,3.788938843386481,2107164.75,1217817.06,720810.5,0.4707385014212812,0.1533176223564963,0.021879210464326386,0.16733532571206627,0.012598663906493501,0.14965555835522137,0.02430371286671824,3369485977.474285,32738287203070.266,314744746.9514042
0.38,0.31,3.5634184256804877,1999157.8399999999,1152458.98,668448.3833333333,0.4715350897472744,0.1566103427023774,0.022437302916027316,0.16972397011579032,0.012598663906493501,0.15318446460675414,0.025007604542793906,3442710972.33477,33299225043430.15,315348128.1359284
0.38,0.32,3.354740132975519,1879782.9466666668,1088312.96,640797.8366666667,0.47228371571199523,0.16259251971867905,0.022437302916027316,0.17574801869846732,0.012598663906493501,0.15915570285855132,0.025007604542793906,3519996489.5157905,33890317973942.703,316028397.7098497
0.38,0.33,3.1651375847076504,1759986.42,1016890.85,599390.1566666667,0.4729775526287758,0.16928588428190175,0.022656876071609718,0.18135739836130388,0.012978668201274636,0.1661322537598593,0.02518526576140342,3601373814.5131245,34513710482067.266,316712796.7681044
0.38,0.34,2.9937034552869095,1654051.77,956984.5466666666,561278.2966666666,0.4736152344233849,0.17315226539962975,0.022772892437787223,0.18715070706102818,0.012978668201274636,0.16949523343213665,0.025331590898380284,3686951324.2577534,35171573474686.637,317436702.0221727
0.38,0.35000000000000003,2.838964067295917,1550817.5699999998,892932.4166666667,508609.41333333333,0.47420150052779825,0.18099768605048133,0.022772892437787223,0.19940518844566854,0.012978668201274636,0.17618880615304705,0.025331590898380284,3777505142.4340076,35866118246835.125,318171279.5724274
0.38,0.36,2.6990968874363337,1477146.2133333331,848278.6466666666,480530.67,0.4747405713718998,0.1866462568867872,0.022854655086930672,0.20838035683405629,0.012978668201274636,0.18096831785511414,0.025434713683808695,3872951943.292498,36600363715990.34,318925197.50454867
0.38,0.37,2.570166265758935,1388032.2033333334,797609.8166666667,446294.3866666667,0.47524341214124033,0.19506221528033735,0.023062674621972444,0.2247014370749656,0.012978668201274636,0.18731909756649426,0.02569707741714852,3974002598.0073013,37377220546890.25,319689035.43833673
0.38,0.38,2.4547844397899894,1285708.19,751267.7566666666,409106.2766666667,0.47570323902173883,0.20176448464331728,0.02329954110503346,0.23513069011946378,0.01335011458292766,0.19304770866126691,0.02589878548734919,4080169049.140956,38199972126927.13,320506061.9373687
0.38,0.39,2.350111972757907,1223677.9366666668,714189.5733333334,375567.4633333334,0.4761303899325801,0.20176448464331728,0.02329954110503346,0.23513069011946378,0.01335011458292766,0.19304770866126691,0.02589878548734919,4184841516.173038,39068249051136.89,321364024.6721652
0.38,0.4,2.2543660931522456,1159554.4966666666,678795.54,339770.9833333333,0.4765285189833546,0.20176448464331728,0.02329954110503346,0.23513069011946378,0.01335011458292766,0.19304770866126691,0.02589878548734919,4280587395.7787,39966656236025.55,322221987.40696174
0.38,0.41000000000000003,2.1667761952631333,1107870.6633333333,649277.9366666668,318291.77999999997,0.47689912988085775,0.20176448464331728,0.02409497781960413,0.23513069011946378,0.01618819598516895,0.19304770866126691,0.02616059016617402,4368177293.667812,40879492558642.49,323154242.6710046
0.38,0.42,2.0861413853171653,1043273.8133333332,612726.1966666668,299749.8766666667,0.4772443160095693,0.20176448464331728,0.02437695878015177,0.23513069011946378,0.01618819598516895,0.19304770866126691,0.02651623742557768,4448812103.61378,41798656439525.97,324117252.77572644
0.38,0.43,2.012229345145881,996714.12,590757.64,291148.43333333335,0.4775639580203079,0.20176448464331728,0.024486536626896965,0.23513069011946378,0.01618819598516895,0.19304770866126691,0.026654442007938834,4522724143.785065,42714063327739.9,325097560.352215
0.38,0.44,1.943336158000202,947453.4299999999,565823.6,277084.7633333333,0.4778657304162153,0.20176448464331728,0.024610562550930973,0.23513069011946378,0.01618819598516895,0.19304770866126691,0.026810869164907287,4591617330.930744,43623054846733.88,326099592.8957702
0.38,0.45,1.8786546737937526,909145.05,549200.6266666667,260332.84666666662,0.4781522907049781,0.20176448464331728,0.025395607554661956,0.23513069011946378,0.018163127457109622,0.19304770866126691,0.02728506150680737,4656298815.137193,44523952714528.84,327168094.33556515
0.38,0.46,1.8198274389584255,842723.8833333333,516403.77,238398.92666666667,0.4784173377916658,0.20176448464331728,0.025395607554661956,0.23513069011946378,0.018163127457109622,0.19304770866126691,0.02728506150680737,4715126049.972521,45391739132301.59,328343625.5369443
0.38,0.47000000000000003,1.767059544368688,796635.8433333333,488711.9066666666,218599.02666666667,0.4786595330352949,0.20176448464331728,0.025395607554661956,0.23513069011946378,0.018163127457109622,0.19304770866126691,0.02728506150680737,4767893944.562258,46215097306629.516,329519156.73832357
0.38,0.48,1.71858301168374,763718.59,472551.33,207799.41333333333,0.47888410027986344,0.20176448464331728,0.02582847645819041,0.23513069011946378,0.018584126205688688,0.19304770866126691,0.027721031436661395,4816370477.247206,47010890979714.29,330735354.53770304
0.38,0.49,1.6735910863219132,736929.14,455961.0233333333,200816.68666666665,0.47909482031363354,0.20176448464331728,0.025931763802005497,0.23513069011946378,0.018584126205688688,0.19304770866126691,0.02785130214957612,4861362402.609032,47780022661706.03,331988151.97616625
0.38,0.5,1.6309997155039528,709228.21,439754.94000000006,196030.88999999998,0.4792950680294349,0.20176448464331728,0.026012766924110833,0.23513069011946378,0.018584126205688688,0.19304770866126691,0.027953466984832913,4903953773.426992,48537062140715.06,333270811.3152295
0.38,0.51,1.5912904930193665,681981.6366666667,424422.81000000006,188229.46999999997,0.4794826430755212,0.20176448464331728,0.026012766924110833,0.23513069011946378,0.018584126205688688,0.19304770866126691,0.027953466984832913,4943662995.911579,49271818012193.81,334576679.8941927
0.38,0.52,1.5546008470597172,658150.1966666667,410588.48000000004,173836.25,0.4796580937359321,0.20176448464331728,0.026012766924110833,0.23513069011946378,0.018584126205688688,0.19304770866126691,0.027953466984832913,4980352641.871229,49971381348861.016,335882548.47315586
0.38,0.53,1.5205021789174147,632791.7766666666,395332.0233333333,164502.40333333332,0.47982222396695506,0.20176448464331728,0.027468662398536358,0.23513069011946378,0.020090694414551462,0.19304770866126691,0.02939612442789754,5014451310.013531,50643961203572.83,337320131.6921421
0.38,0.54,1.4879689211906497,615665.19,383909.4033333333,157667.0466666667,0.4799797581468187,0.20176448464331728,0.027910350387171965,0.23513069011946378,0.020090694414551462,0.19304770866126691,0.029953201481485454,5046984567.740295,51302030151863.02,338984571.5809225
0.38,0.55,1.4582784838311835,581387.3200000001,365384.48333333334,149119.94,0.4801245182407085,0.20176448464331728,0.028387710749665698,0.23513069011946378,0.02127595101423704,0.19304770866126691,0.030245627032541036,5076675005.099762,51923236914363.53,340759102.3233417
0.38,0.56,1.4312152508345253,567151.0900000001,357005.04333333333,134164.06999999998,0.4802583576048125,0.20176448464331728,0.028387710749665698,0.23513069011946378,0.02127595101423704,0.19304770866126691,0.030245627032541036,5103738238.09642,52501548077066.836,342572549.62156093
0.38,0.5700000000000001,1.4052702400301273,557595.05,351123.8533333334,133117.1433333333,0.4803874019885631,0.20176448464331728,0.0295408275560892,0.23513069011946378,0.023519566857022854,0.19304770866126691,0.031113855711202825,5129683248.900819,53066994350911.0,344465279.58318764
0.38,0.58,1.3800718193427575,544158.37,345124.4633333334,133117.1433333333,0.4805130399812819,0.20176448464331728,0.029820395807968216,0.23513069011946378,0.023519566857022854,0.19304770866126691,0.03146645995229748,5154881669.588188,53627831854560.79,346501061.5187952
0.38,0.59,1.3558595421840545,533407.3366666667,337839.51,129207.21666666667,0.4806339944662541,0.20176448464331728,0.029820395807968216,0.23513069011946378,0.023519566857022854,0.19304770866126691,0.03146645995229748,5179093946.746891,54179817361973.516,348602584.93118626
0.38,0.6,1.3327883210167089,521234.75,330789.35,128225.10333333333,0.48074984508337076,0.20176448464331728,0.030873422506389643,0.23513069011946378,0.026303329362706858,0.19304770866126691,0.0320673394526563,5202165167.914237,54715351982714.99,350809628.3395773
0.38,0.61,1.3104828893453364,507584.75,322225.08666666667,122517.35999999999,0.48086204558037293,0.20176448464331728,0.031249476485869884,0.23513069011946378,0.02670983502581152,0.19304770866126691,0.03243543806230524,5224470599.585609,55243946732367.3,353156139.6266684
0.38,0.62,1.2894250492189157,494979.29000000004,314921.3666666667,115005.39333333333,0.48096871508407174,0.20176448464331728,0.03219887377553011,0.23513069011946378,0.027828940700401827,0.19304770866126691,0.033340499774916744,5245528439.71203,55749994523832.43,355706339.0500562
0.38,0.63,1.2697516410959921,481610.6166666667,306166.69333333336,112480.58333333334,0.4810690359475195,0.20176448464331728,0.03219887377553011,0.23513069011946378,0.027828940700401827,0.19304770866126691,0.033340499774916744,5265201847.834953,56229946355788.14,358426588.73448825
0.38,0.64,1.2512692328675323,466989.3066666667,300353.3666666667,107968.13666666666,0.4811637777482012,0.20176448464331728,0.03232904139233786,0.23513069011946378,0.027828940700401827,0.19304770866126691,0.03350467311516947,5283684256.063414,56688428335079.664,361185413.6885202
0.38,0.65,1.23386774409229,450420.05000000005,290879.2,99545.05333333332,0.48125374457577785,0.20176448464331728,0.03384968436421386,0.23513069011946378,0.0303978990118279,0.19304770866126691,0.03475144826650658,5301085744.838655,57123058774456.266,364165700.7517078
0.38,0.66,1.2180325520515167,434575.61333333334,281925.88333333336,96416.59333333334,0.4813364535923,0.20176448464331728,0.03436247344873635,0.23513069011946378,0.030749085726740434,0.19304770866126691,0.03530645526685008,5316920936.879429,57521795968862.516,367364871.83507466
0.38,0.67,1.203226289987451,419600.59,273165.2566666667,91538.35666666666,0.48141399243646915,0.20176448464331728,0.034802142777997404,0.23513069011946378,0.030749085726740434,0.19304770866126691,0.03586098629508636,5331727198.943495,57902497916740.29,370774382.2102468
0.38,0.68,1.1891236303216492,415420.1166666667,269535.27,89712.03,0.48148793914003685,0.20176448464331728,0.03562484230686936,0.23513069011946378,0.030749085726740434,0.19304770866126691,0.03689861249576229,5345829858.609297,58272378855297.59,374441669.4423659
0.38,0.6900000000000001,1.1756805403165416,407368.7566666667,263985.9666666667,86540.42333333332,0.48155844707673595,0.20176448464331728,0.037019357361649234,0.23513069011946378,0.03167746891023385,0.19304770866126691,0.03841490247346538,5359272948.614405,58632432045563.8,378441745.12783337
0.38,0.7000000000000001,1.1628015921029988,402081.6066666667,260035.47000000003,85666.03333333333,0.4816260305095063,0.20176448464331728,0.03806069591514867,0.23513069011946378,0.032102603887701114,0.19304770866126691,0.03961722152969087,5372151896.827946,58984076522495.98,382739097.2707122
0.38,0.71,1.1502922419904806,392302.3466666667,255192.31666666668,81190.53666666667,0.4816918880033967,0.20176448464331728,0.040025904268843865,0.23513069011946378,0.03421473976181237,0.19304770866126691,0.04154404570805691,5384661246.940464,59329099073617.53,387524514.3881596
0.38,0.72,1.1387512461028664,380505.70666666667,249350.52666666667,75566.25,0.4817529585309427,0.20176448464331728,0.041670364830534955,0.23513069011946378,0.035108628827134385,0.19304770866126691,0.043384589806937705,5396202242.828079,59650529953303.7,392907429.3572095
0.38,0.73,1.1279293731269315,371338.3833333333,246909.19333333333,74234.93,0.48181082113356644,0.20176448464331728,0.042598733459378105,0.23513069011946378,0.035708554438619214,0.19304770866126691,0.0443987627447913,5407024115.804014,59949524360769.734,399002936.52689385
0.38,0.74,1.117297987338003,367596.22,244643.35333333333,73548.12666666666,0.48186787411775805,0.20176448464331728,0.04520062229724844,0.23513069011946378,0.03744493911110904,0.19304770866126691,0.04722676077948195,5417655501.592943,60244634491332.48,405772777.36608464
0.38,0.75,1.1074845822519117,352909.70999999996,235576.49,71182.45666666667,0.4819204800473025,0.20176448464331728,0.04697954097017574,0.23513069011946378,0.038919116758687505,0.19304770866126691,0.04908529171915039,5427468906.679033,60524328495088.19,413420178.54880035
0.38,0.76,1.0983283903649996,347218.30333333334,232949.28999999998,70284.74333333333,0.4819700346741356,0.20176448464331728,0.04970295492779889,0.23513069011946378,0.04039561636523424,0.19304770866126691,0.05213445662483704,5436625098.565947,60783366845247.11,421834981.17781603
0.38,0.77,1.0893422122804919,342095.25,230530.15666666668,68816.77,0.4820188126892064,0.20176448464331728,0.04970295492779889,0.23513069011946378,0.04039561636523424,0.19304770866126691,0.05213445662483704,5445611276.650454,61038995796940.78,430821159.2623238
0.38,0.78,1.0809885661400223,331131.19666666666,224338.13666666666,67715.76666666666,0.4820644563758492,0.20176448464331728,0.04970295492779889,0.23513069011946378,0.04039561636523424,0.19304770866126691,0.05213445662483704,5453964922.790923,61276338049635.39,439174805.4027934
0.38,0.79,1.0729880706648982,326910.69999999995,221520.26333333334,67715.76666666666,0.48210814048049,0.20176448464331728,0.04970295492779889,0.23513069011946378,0.04039561636523424,0.19304770866126691,0.05213445662483704,5461965418.266048,61508196578097.695,447175300.8779175
0.38,0.8,1.0651686854222089,325631.64,220241.20333333334,67715.76666666666,0.48215084127681324,0.20176448464331728,0.04970295492779889,0.23513069011946378,0.04039561636523424,0.19304770866126691,0.05213445662483704,5469784803.508737,61738003347924.0,454994686.1206069
0.38,0.81,1.0574628849695193,324375.8666666667,219613.31666666665,67715.76666666666,0.4821929494561877,0.20176448464331728,0.04970295492779889,0.23513069011946378,0.04039561636523424,0.19304770866126691,0.05213445662483704,5477490603.961426,61967109926247.305,462700486.57329625
0.38,0.8200000000000001,1.0499222621221966,321872.2533333333,217723.8233333333,65150.829999999994,0.48223421851564685,0.20176448464331728,0.04970295492779889,0.23513069011946378,0.04039561636523424,0.19304770866126691,0.05213445662483704,5485031226.808749,62193131439707.36,470241109.4206191
0.38,0.8300000000000001,1.0426734398946356,311465.3333333334,214831.83999999997,65150.829999999994,0.48227397605068667,0.20176448464331728,0.04970295492779889,0.23513069011946378,0.04039561636523424,0.19304770866126691,0.05213445662483704,5492280049.03631,62411652841768.74,477489931.64818
0.38,0.84,1.0357895865221085,304719.67,211653.71666666667,65150.829999999994,0.48231190810350005,0.20176448464331728,0.04970295492779889,0.23513069011946378,0.04039561636523424,0.19304770866126691,0.05213445662483704,5499163902.408836,62619168507389.91,484373785.02070713
0.38,0.85,1.0291455088201338,295698.16333333333,207764.19666666666,62129.676666666666,0.4823485724035215,0.20176448464331728,0.04970295492779889,0.23513069011946378,0.04039561636523424,0.19304770866126691,0.05213445662483704,5505807980.110812,62821434269481.36,491017862.722682
0.38,0.86,1.0229083224540254,295698.16333333333,207764.19666666666,62129.676666666666,0.4823833628174491,0.20176448464331728,0.04970295492779889,0.23513069011946378,0.04039561636523424,0.19304770866126691,0.05213445662483704,5512045166.476919,63006725266240.29,497255049.0887903
0.38,0.87,1.0167252261064914,294698.3300000001,206764.36333333334,62129.676666666666,0.4824178787885785,0.20176448464331728,0.04970295492779889,0.23513069011946378,0.04039561636523424,0.19304770866126691,0.05213445662483704,5518228262.824454,63192125221817.29,503438145.43632436
0.38,0.88,1.0106737198859057,291390.94999999995,204384.05333333334,61085.86000000001,0.48245167946412565,0.20176448464331728,0.04970295492779889,0.23513069011946378,0.04039561636523424,0.19304770866126691,0.05213445662483704,5524279769.04504,63375451894733.53,509489651.65690994
0.38,0.89,1.0048111179525485,284442.45999999996,200949.63666666666,61085.86000000001,0.4824844422349622,0.20176448464331728,0.04970295492779889,0.23513069011946378,0.04039561636523424,0.19304770866126691,0.05213445662483704,5530142370.978397,63555094432524.66,515352253.5902673
0.38,0.9,0.999343098772663,281163.48,198472.93,59530.57333333333,0.4825150397914039,0.20176448464331728,0.04970295492779889,0.23513069011946378,0.04039561636523424,0.19304770866126691,0.05213445662483704,5535610390.158283,63723958543373.08,520820272.77015275
0.38,0.91,0.9940211445146219,278559.2733333333,195868.72333333333,59530.57333333333,0.4825448055011735,0.20176448464331728,0.04970295492779889,0.23513069011946378,0.04039561636523424,0.19304770866126691,0.05213445662483704,5540932344.416324,63891005374722.16,526142227.0281938
0.38,0.92,0.9888116809705809,276685.5933333334,194940.42666666667,59530.57333333333,0.4825739439817874,0.20176448464331728,0.04970295492779889,0.23513069011946378,0.04039561636523424,0.19304770866126691,0.05213445662483704,5546141807.960364,64056622585061.58,531351690.57223487
0.38,0.93,0.9838396640217152,269013.32666666666,191197.53666666668,56569.206666666665,0.48260184553396895,0.20176448464331728,0.04970295492779889,0.23513069011946378,0.04039561636523424,0.19304770866126691,0.05213445662483704,5551113824.90923,64214270412825.15,536323707.5211005
0.38,0.9400000000000001,0.9790993284797251,265364.6666666666,189373.20666666667,56569.206666666665,0.48262854594790366,0.20176448464331728,0.04970295492779889,0.23513069011946378,0.04039561636523424,0.19304770866126691,0.05213445662483704,5555854160.4512205,64363773303032.76,541064043.0630906
0.38,0.9500000000000001,0.9745247579925043,263852.83999999997,188617.29333333333,55855.64666666667,0.48265432410626186,0.20176448464331728,0.04970295492779889,0.23513069011946378,0.04039561636523424,0.19304770866126691,0.05213445662483704,5560428730.938441,64509459563822.59,545638613.5503114
0.38,0.96,0.9700870843781542,262384.17666666664,187148.63,55115.950000000004,0.48267936358751096,0.20176448464331728,0.04970295492779889,0.23513069011946378,0.04039561636523424,0.19304770866126691,0.05213445662483704,5564866404.552792,64651468104261.8,550076287.1646615
0.38,0.97,0.9657758102471425,258663.49,185596.9966666667,55115.950000000004,0.482703716439101,0.20176448464331728,0.04970295492779889,0.23513069011946378,0.04039561636523424,0.19304770866126691,0.05213445662483704,5569177678.683804,64790319660970.24,554387561.2956731
0.38,0.98,0.9616041105397658,255845.33000000002,184187.91666666666,55115.950000000004,0.4827272905429711,0.20176448464331728,0.04970295492779889,0.23513069011946378,0.04039561636523424,0.19304770866126691,0.05213445662483704,5573349378.39118,64926123621296.27,558559261.0030499
0.38,0.99,0.9574783045414984,255845.33000000002,184187.91666666666,55115.950000000004,0.48275062879557834,0.20176448464331728,0.04970295492779889,0.23513069011946378,0.04039561636523424,0.19304770866126691,0.05213445662483704,5577475184.389447,65061330296039.84,562685067.0013174
0.38,1.0,0.9533825607992308,251269.2366666667,183451.09666666668,55115.950000000004,0.482773844173903,0.20176448464331728,0.04970295492779889,0.23513069011946378,0.04039561636523424,0.19304770866126691,0.05213445662483704,5581570928.131715,65195547430159.03,566780810.7435849
